id,xgb_final,lr_final,rf_final,y_test
113605,0.8752696315447489,0.8716289816837365,0.9229272864057704,True
68440,0.7637454271316528,0.5513357872124046,0.9089221071487952,True
78142,0.7385330597559611,0.7549467601411602,0.7930429636084124,True
67862,0.5442413290341696,0.5094208495135873,0.7715897616626285,False
83706,0.6023602684338888,0.5586520359278372,0.48075179879735463,True
55314,0.7127750317255656,0.7434569373147472,0.849938421534408,False
16953,0.7127750317255656,0.7056084760458985,0.8750869321727142,True
32178,0.6375226179758707,0.4439159825326145,0.47480218240861355,True
118467,0.1629896437128385,0.036310600000021884,0.05981481233888849,False
14676,0.45633254448572796,0.62150463522377,0.3215691233224499,True
104291,0.9566263556480408,0.9823406987799461,0.9328270765336611,True
60228,0.8404108881950378,0.8997742570006673,0.9406509944102165,True
42040,0.7207272251447042,0.7853579136855048,0.8462577117314969,True
127587,0.7091925938924154,0.7481292054064949,0.8655438612833809,False
115815,0.7766707539558411,0.8947444545394597,0.8912549312518733,True
77780,0.7127750317255656,0.7156041061240724,0.6533389119070928,True
104679,0.9784957567850748,0.9531711045137925,0.9444708470218511,True
115986,0.1293490727742513,0.08384303145689455,0.07620075879110977,False
23549,0.6705811023712158,0.5864462107774102,0.5364934581730223,False
126951,0.06706565742691357,0.07028017426580561,0.062252501353105706,False
116667,0.39586300651232403,0.3199695395027182,0.31595920027787483,False
67790,0.7385330597559611,0.5450829640127864,0.8472857480640738,True
113095,0.5774648984273275,0.6415804428169173,0.7724672792159862,False
126771,0.7582210103670756,0.8493365509114147,0.9180092231839857,True
115595,0.42886148889859516,0.25721778092079917,0.41758523245425705,True
117989,0.7988144954045614,0.6907346152711735,0.7469961509872313,True
78686,0.6797165473302206,0.7025140051718853,0.6453760407032455,True
67943,0.8891585469245911,0.8176948862166062,0.8583854481160494,True
125958,0.34495676060517627,0.5308474829196111,0.45540976011967454,False
104016,0.12552298108736673,0.1878721875983896,0.0693227296448372,False
97955,0.18237843488653502,0.04907537067517966,0.15884101257634373,False
41713,0.07611866916219394,0.10709109161000711,0.09854194606210266,False
127267,0.7631949981053671,0.951041759276139,0.9027587504115003,True
16168,0.5817941327889761,0.6611502653871391,0.5214858623754461,True
15019,0.20360980679591498,0.07116825924800403,0.05826466987002484,False
127768,0.6506242752075195,0.7204840744569436,0.8770650338614258,True
76574,0.6497460901737213,0.8906304229137337,0.7875954413727833,True
77996,0.9708150426546732,0.981244627598319,0.9618208090293977,False
97898,0.5203863581021627,0.4168461211398759,0.6329927903666084,True
83189,0.8405698935190836,0.7935393577160563,0.7881707945198073,False
39862,0.7520573536554972,0.6230650283627269,0.8881360426318016,True
104754,0.9275375405947367,0.9501911845550356,0.8830302962397575,False
104479,0.9983770449956259,0.9793086048425179,0.9608525246701803,True
76403,0.9310747186342875,0.9548461117479358,0.8760097187799362,True
104544,1.0,0.9823511238292509,0.9637683339774465,True
60553,1.0,0.9750558050314028,0.9506439449614547,True
104233,0.8752696315447489,0.9391876187567382,0.9410893568005507,True
68592,0.13599330683549246,0.1019903960887263,0.06234133407741588,False
67856,0.6761341094970703,0.5334736527285003,0.5631211789851598,True
66491,0.1293490727742513,0.08235413284604459,0.06432348495557928,False
59846,0.8891585469245911,0.8436931466758087,0.9150961068524907,True
39702,0.3314121663570404,0.2907738121534846,0.45537965130212604,True
16924,0.6497460901737213,0.8358005112929038,0.8830196176706241,True
98671,0.6716884771982828,0.5655156099529001,0.7134830657657224,True
23730,0.6849196950594584,0.5549774290814965,0.4586024180591173,True
83390,0.8634357849756876,0.8062578349027874,0.9137184903162412,True
16278,0.5636023978392283,0.4814984808523331,0.3015834365259368,False
68239,0.21355269104242325,0.03462999301493889,0.15554536669795818,False
69786,0.07611866916219394,0.37484429291862426,0.3988123101682648,False
32500,0.6705063184102377,0.527207261499525,0.8521733788490771,False
24427,0.6716884771982828,0.6375399749950623,0.5813641258253245,True
41859,0.8300969401995341,0.8041263048345305,0.8932273477713942,False
83416,0.6952430407206217,0.8925278419642885,0.9249217133534456,True
105968,0.7895034551620483,0.6823848017845554,0.7680958284821435,False
115666,0.7091925938924154,0.7187127585099873,0.8263237764766426,False
116236,0.9212399323781332,0.8879358612735818,0.9350156496190752,True
66403,0.7054745753606161,0.7406524939158604,0.6473948089602111,True
78450,0.8185024460156759,0.8804468033318971,0.8794407717207967,True
32381,0.08269523084163666,0.0775749654437894,0.05607256217990853,False
75808,0.8699636856714884,0.980916496230059,0.8188584165288969,True
68509,0.13789710402488708,0.046951224323505285,0.14433113728603006,False
83103,0.7385330597559611,0.7165279489429556,0.6797280163009902,False
98200,0.13599330683549246,0.0470799836253196,0.0631735937982563,False
68459,0.23942230393489203,0.1163544117492668,0.15647605558267383,False
104153,0.8404108881950378,0.9261384777106905,0.9399262372157112,True
16553,0.5289328694343567,0.5199898292173876,0.48783007796938427,False
104180,0.8584617972373962,0.9201423686898496,0.8065934476463585,True
76131,0.9006923238436381,0.9195389741195622,0.94886604609243,True
16653,0.6375226179758707,0.44480087490029135,0.3882046071769571,True
31710,0.0,0.046354150345382567,0.05584357848953309,False
68690,0.5771369536717733,0.42277564266159784,0.5521439163835181,False
9465,0.534994641939799,0.45561177260916397,0.4922970701411779,True
113435,0.40842458605766296,0.4218396129734827,0.5944241748114276,False
118233,0.09817481661836307,0.06502163852133828,0.08971353464544914,False
60314,0.9480851491292318,0.967072635469422,0.9192728705769705,True
16747,0.6375226179758707,0.6192696730003994,0.6077113603270526,True
104393,0.8558258811632792,0.9767730803175181,0.9015348536078728,True
127482,0.8648028572400411,0.9685361559600413,0.925648838670892,True
16133,0.7091925938924154,0.8636511354838458,0.8968990835906686,False
116008,0.9699920018513998,0.9521736861009465,0.8921529008020704,True
115637,0.6527649362881979,0.8366369162684473,0.8175875091066697,True
55903,0.12618065625429153,0.06422004789901155,0.06407604026898318,True
118673,0.8707932829856873,0.8030597328025196,0.9278521878707062,True
116643,0.19409880290428796,0.07088928399904125,0.11870164449030868,True
98293,0.8413446744283041,0.8630770891178425,0.8943511071951913,True
77950,0.9145432909329733,0.9507564330005577,0.9468211857861183,True
14320,0.7582210103670756,0.9160469809559819,0.9306906439236483,True
60404,0.9678160349527994,0.9256282242583594,0.8823574690298654,False
59902,0.7127750317255656,0.6861243527751927,0.5892938439974841,True
103993,0.9694905678431193,0.9650122170988477,0.9011738912352419,True
65835,0.9616357286771139,0.9136520071840678,0.9358907482878444,True
76400,0.6902690529823303,0.8096974953066046,0.772158900562595,False
82923,0.07664354145526886,0.10773399354232827,0.06726004259632672,False
116406,0.04912015671531359,0.09585855291173813,0.08264808950603568,False
98574,0.6902690529823303,0.6245444466505671,0.8285390618690652,False
83557,0.8771522045135498,0.9653788433211226,0.9361243871831594,True
66409,0.9275743961334229,0.7905785546920793,0.7867293529312575,True
66360,0.8051111698150635,0.7962351748643025,0.881650613657909,True
65806,0.1293490727742513,0.1337100424377034,0.10285144685078434,False
104392,0.9911885261535645,0.9801856958871914,0.9572693592665553,True
55231,0.6797165473302206,0.8822420054103461,0.8663225457842021,True
14364,0.6949588656425476,0.699582325906007,0.7344618124708021,True
116396,0.619330883026123,0.564793184125253,0.4095174606066954,False
67974,0.7895034551620483,0.8289336629589573,0.8596417624009267,True
65964,0.5337622960408529,0.6652047691189287,0.6271230018554779,True
60484,0.9275375405947367,0.982159088138892,0.9593256990994408,True
100422,0.2850238581498464,0.14720235661040235,0.1828172761375049,False
16751,0.6752709150314331,0.6151610939391418,0.3776579277434802,True
14120,0.9006923238436381,0.897428059703577,0.8832649559083112,True
76123,0.05000841858175894,0.09702476306662784,0.06250867877134109,True
104415,0.7324629823366801,0.9272551605801983,0.8865856084272314,True
40582,1.0,0.9805908890329036,0.9635992441761818,True
55262,0.6705811023712158,0.6744085964266038,0.6244047703799224,True
59726,0.1293490727742513,0.1566974793729277,0.06400549275843463,False
118795,0.7127750317255656,0.47797582243453834,0.6766679266848769,True
82765,0.49738646546999615,0.6141774243243727,0.6726781745658296,False
65860,0.5826723178227743,0.2712038665469921,0.418116516476519,True
127586,0.8387738466262817,0.9227282318435625,0.9173817835296049,True
60196,0.8240621288617452,0.8223155786868271,0.849336859007605,True
116254,0.9288988709449768,0.6406841382436602,0.7897500197883706,True
16736,0.7631949981053671,0.9136880542581549,0.9326332306219983,True
31859,0.6527649362881979,0.48495085432735135,0.7520918882995308,False
65953,0.6761341094970703,0.6077630454336443,0.5587645274151489,True
31828,0.0008882618664453427,0.03540001489337666,0.0548291269941798,False
98448,0.8185024460156759,0.7568592584101411,0.9325352623605646,False
16706,0.6375226179758707,0.5273209479316879,0.5924336063335626,False
55912,0.8891585469245911,0.9251417664031866,0.9039655214244379,True
31634,0.0,0.12907032845116143,0.06804071840614606,False
103846,1.0,0.9760025711504797,0.9691478343492125,True
118581,0.6175657908121744,0.5056257891990305,0.6836075560152594,True
104495,0.9629906217257181,0.951594756200493,0.9663782144798406,True
39675,0.7091925938924154,0.5457073481614039,0.8476446259941026,True
31747,0.2588761920730273,0.27341295311478037,0.2853058815344047,False
69952,0.9928114811579386,0.9630795258388596,0.9622992175705205,True
116030,0.5724987586339315,0.6514040097737764,0.5640167474062613,False
59707,1.0,0.9858156856268195,0.9700560006173718,True
98572,0.7631949981053671,0.7637967522044596,0.9242710232971878,False
83398,0.5817941327889761,0.4877844613794897,0.43211754888133963,True
126612,0.5817941327889761,0.5454241357005896,0.5962614026371301,True
127019,0.6055572430292765,0.5330846626602986,0.49205750499643014,True
116268,0.34598518411318463,0.40690263360198137,0.4024316836454402,True
32116,0.0242379071811835,0.08897907478835848,0.059959226127406416,False
126688,0.47926615675290424,0.529249207021292,0.455941731218975,False
78646,0.7613103787104288,0.8480125617335162,0.7765992987082432,False
77743,0.9983770449956259,0.9861675051553637,0.9538127894863798,True
104482,0.8634357849756876,0.9101928340216016,0.9305919569867052,True
104501,0.9784957567850748,0.9770833083657363,0.957263407755362,True
60692,0.7464852531750997,0.8318016361831863,0.7628684823625895,True
126428,0.7323694030443827,0.7084743178765326,0.7732019412732279,True
118639,0.4938853482405345,0.44625377608392314,0.5396115518682881,True
113801,0.5826723178227743,0.5203689561209895,0.6676840733450679,True
115208,0.5882253249486288,0.5185865725774031,0.6505167900704072,False
77739,0.8031190832455953,0.8613711299169253,0.8852952823021895,True
76380,0.8634357849756876,0.9422168127813162,0.8484106006390008,True
65879,0.5519438783327738,0.43902142102288516,0.5751485104443893,False
78161,0.7698155045509338,0.8834827442223597,0.8234371012216197,True
104572,0.9629906217257181,0.9468896307284566,0.9599254688855217,True
16366,0.1293490727742513,0.06967461049962491,0.05620888022316518,False
78127,0.9708150426546732,0.9875777812528406,0.9465017495291453,True
103869,0.9145432909329733,0.9303475707806843,0.8792629481781254,True
32538,0.9648512204488119,0.8870489986372297,0.8638152307340571,True
126072,0.5373364090919495,0.6628906567374309,0.7697806486781028,True
116343,0.05000841858175894,0.041552322818753845,0.065522328416639,False
82866,0.17250064760446548,0.08052421650387202,0.07700203820804101,False
112957,0.8477619091669718,0.9533325588279843,0.9419132716841787,True
55692,0.8404108881950378,0.9110494465133301,0.8772759337625127,True
55857,0.725930372873942,0.8082875988386223,0.765737147194426,True
82936,0.8060851097106934,0.7324398402182744,0.8714000293026086,True
70012,0.902912457784017,0.9601148396785778,0.9198260207251109,True
83593,0.6851829489072164,0.7844510545993851,0.7713491008661495,True
31901,0.08269523084163666,0.0671204628979926,0.05080268072235387,False
83399,0.8609584967295328,0.8178106337615851,0.9374759527571198,True
60257,0.7054745753606161,0.7186305758391281,0.6574609862611088,True
115060,0.8726271192232767,0.8536813099514032,0.9056134097495815,True
69791,0.39145243912935257,0.1347567965191185,0.16335553300869274,True
104034,0.8767609000205994,0.9552644065257554,0.9264128319917546,True
67849,0.1293490727742513,0.07079124811960626,0.06351065129873114,False
104262,0.9886317054430643,0.9752552053497959,0.9587612524704193,True
116261,0.3542839015523593,0.749577209436357,0.6840194568785742,False
69875,0.5496138334274292,0.6199044769928768,0.3441627909999756,True
41735,0.5724987586339315,0.5393899156642937,0.37566575118882956,False
115095,0.9886317054430643,0.9726793193570528,0.9529700204954117,True
68105,0.593956728776296,0.5095150819540711,0.5550649091594239,False
56165,0.517648458480835,0.6376747305014991,0.4964498321972279,True
14079,0.6902690529823303,0.8413249749561617,0.8397342826147366,True
97784,0.7582210103670756,0.5934053948302093,0.8914368762695086,True
32498,0.006292406469583511,0.11404293062542785,0.06894735853745414,False
116398,0.09823991358280182,0.05396646117622847,0.055653196557264674,False
40226,0.42886148889859516,0.32029278995447785,0.46167728026619503,False
100714,0.9006923238436381,0.9248279261355091,0.9213999947860128,True
115382,0.09823991358280182,0.050015298734328945,0.05980549829633967,False
126746,0.8547588785489401,0.9241533043280409,0.9227672381355712,True
83465,0.9798202315966288,0.9719210189745385,0.9328421349809296,True
14600,0.47983917593955994,0.641802957893207,0.4836880865146819,True
78663,0.7895034551620483,0.8334510598786967,0.7656523698229165,True
83515,0.7582210103670756,0.6496850097558324,0.8170241277444878,True
16830,0.6000185012817383,0.49934734771371087,0.4913490685445407,True
77921,0.8067666888237,0.8708495187710484,0.8797128545660012,True
55383,0.19409880290428796,0.06449581441805109,0.056891140349469516,False
40118,0.007180668336028854,0.03865277766705599,0.08285681519000475,False
104056,0.8618554274241129,0.9234227879391811,0.9023368329539085,True
14605,0.9740263024965922,0.9668696904314809,0.9380965058193675,True
16319,0.40069735050201416,0.3679377707702054,0.3368034149447177,False
40012,0.9006923238436381,0.9032731522023515,0.8708411604791766,True
83104,0.8239031235376993,0.8049032855470825,0.89547469253222,True
104350,0.9212399323781332,0.9407033573893947,0.9219059015822747,True
42246,0.9911885261535645,0.9880710742539179,0.9472798793267093,True
78109,0.9970525701840719,0.9778926862464016,0.9614817674849956,True
16993,0.6375226179758707,0.6269911321485497,0.5722398863941144,True
40277,0.44426323970158893,0.5176168548711255,0.5213176081833558,False
127831,0.9516223271687826,0.9872882515131883,0.9442991638551753,True
16030,0.09823991358280182,0.05161852954513856,0.061187270702969476,False
106468,0.3644106487433116,0.09728588480276694,0.08245732503442287,False
106400,0.38353798786799115,0.11150909781153044,0.08086073076639935,False
55963,0.6679704586664835,0.5874509340843302,0.7931225947192558,True
112855,0.8497848908106486,0.8550506093489222,0.8929090935286661,False
116015,0.1293490727742513,0.07436330924613634,0.06801882227704915,False
66003,0.8234764337539673,0.7426546334639971,0.714353261339757,True
14319,0.07877389706360798,0.07221116000342703,0.0657522608276931,False
83323,0.860512912273407,0.8831540064512399,0.9423988924809453,True
78662,0.930216908454895,0.9569916607246434,0.9268716635135622,False
60077,0.9420556028683981,0.9512204131697205,0.8784339972361876,True
78420,0.7944774429003397,0.9549365871409151,0.9366366428820032,True
78671,0.642212430636088,0.6401481721862566,0.47785645186947523,True
98436,0.6705063184102377,0.5153281209858543,0.7144093170946201,True
98644,0.1293490727742513,0.029530138246207236,0.055717043214257404,False
118711,0.9209258755048116,0.8685222641063062,0.9535530222544782,True
76021,1.0,0.990889499444636,0.9600036962698896,True
66319,0.15255132938424745,0.08865645668780973,0.1468385877972143,True
115695,0.7206582625706991,0.6128022198959231,0.9298063977481815,False
68579,0.7582210103670756,0.7440043142809795,0.8119459450456294,True
116099,0.10722782835364342,0.05333194764683972,0.23464560221128306,False
16246,0.8841845591862997,0.7132472399309083,0.8057501295563777,True
126234,0.09817481661836307,0.04719614859170392,0.06881815743193236,False
98595,0.5618373056252798,0.3909713689422046,0.5481624256962981,True
31878,0.007180668336028854,0.0601190108766706,0.06966920010204375,False
103986,0.9516223271687826,0.9610546483529272,0.9552078809226656,True
39860,0.7631949981053671,0.792650155065544,0.85113710372034,True
98728,0.7127750317255656,0.5881924997932217,0.7381771715171949,True
68377,0.9258995652198792,0.8628797777503823,0.925482488184343,True
55601,0.6190589467684428,0.7758978337770914,0.4704910328181425,True
40159,0.35053950548171997,0.40179281396107003,0.4520774460652946,True
78355,0.26852410038312274,0.11863983852956102,0.07118020042984376,False
68530,0.1293490727742513,0.10792369191658069,0.06414714426128058,False
23607,0.6409717599550883,0.6419238764704552,0.6889276236297267,True
126242,0.6375226179758707,0.6646424072035595,0.7385479919930299,True
115283,0.09823991358280182,0.052955771668466274,0.06346847117647324,False
118274,0.6180643637975057,0.7554684103708517,0.7302743434841839,True
42527,0.7194783687591553,0.7585274910528629,0.7060352478798987,False
126923,0.5073846777280172,0.5431214902252571,0.4926635145360385,True
16626,0.5817941327889761,0.43061966964050474,0.34382803343658525,True
55885,0.05541216333707174,0.23036483655368145,0.1418925152157741,True
41755,0.78333979845047,0.8906808151843455,0.9108262589844687,False
55782,0.7207272251447042,0.6724862408725624,0.7345570790803652,False
60426,0.30431537205974263,0.2921020193931298,0.4054709076784279,False
116410,0.9096692999204,0.7735946652710982,0.7852685817197704,True
78103,0.09823991358280182,0.1468971999823492,0.057353004986345345,False
78050,0.9047321677207947,0.9795556083777649,0.9302824083160385,True
125889,0.8497848908106486,0.7625798531483929,0.9035326394020138,False
60206,0.983806292215983,0.976215949455255,0.9556804328977644,True
24331,0.06706565742691357,0.21615028562921176,0.10008927880095071,False
16045,0.40334341923395794,0.4137072350922426,0.33188444515155163,False
9739,0.8695788184801737,0.9120130957859423,0.883912715704828,True
115074,0.39586300651232403,0.4818447745105474,0.5617077899731954,False
31815,0.9502674341201782,0.9829587944129602,0.9307850771142299,True
78684,0.983806292215983,0.9911267645282124,0.9661192745179261,True
127525,0.10722782835364342,0.08114543982991983,0.07223234841073274,False
14377,0.6705811023712158,0.6264483572326071,0.5938982654880526,False
42030,0.7582210103670756,0.7138667245270344,0.5888149182111276,True
68510,0.2018850470582644,0.09969145541879032,0.060448740016691815,False
126404,0.9391081730524699,0.9418049258794826,0.9060605574184223,True
56084,0.9006923238436381,0.9339973750364741,0.9286347801569352,True
59871,0.7385330597559611,0.8002836028726955,0.6581128755031186,False
39605,0.9080433448155721,0.9697556715000691,0.9546564446858959,True
78412,0.7927796840667725,0.8076966107459093,0.861952455579739,True
116374,0.5496138334274292,0.4083316844874096,0.3686230011411869,False
66630,1.0,0.9784079583692433,0.9622100267991504,True
115062,0.5852952500184377,0.6615009600002123,0.6814193570494901,True
78120,1.0,0.9895416697554104,0.9662371743266287,True
14045,0.6375226179758707,0.7343864186260539,0.8431046474492209,False
14861,0.9212399323781332,0.9551477537187193,0.8617927511246579,True
104321,0.8444507320721945,0.9014552409479751,0.9159406626720906,True
115339,0.8350102106730143,0.8252153763736958,0.8755766498191742,False
118338,0.5618373056252798,0.6087939876035775,0.5105052859868252,False
104418,0.8547588785489401,0.885524009315586,0.7340956808572763,False
82961,0.3696538855632146,0.507699264668278,0.6341594723408571,True
32347,0.3240839143594106,0.2946971254083657,0.26376458675602504,False
